Id_Sample,AdviceResult,TrueResult,Metric,SendedBy
36153,4.0,4.0,VP,IDS 1
36154,4.0,4.0,VP,IDS 1
36155,4.0,4.0,VP,IDS 1
36156,4.0,4.0,VP,IDS 1
36157,4.0,4.0,VP,IDS 1
36158,4.0,4.0,VP,IDS 1
36159,4.0,4.0,VP,IDS 1
36160,4.0,4.0,VP,IDS 1
36161,4.0,4.0,VP,IDS 1
36162,4.0,4.0,VP,IDS 1
36163,4.0,4.0,VP,IDS 1
36164,3.0,4.0,FN,IDS 1
36165,3.0,4.0,FN,IDS 1
36166,0.0,4.0,FN,IDS 1
36167,4.0,4.0,VP,IDS 1
36168,4.0,4.0,VP,IDS 1
36169,4.0,4.0,VP,IDS 1
36170,0.0,4.0,FN,IDS 1
36171,0.0,4.0,FN,IDS 1
36172,4.0,4.0,VP,IDS 1
36173,4.0,4.0,VP,IDS 1
36174,4.0,4.0,VP,IDS 1
36175,3.0,4.0,FN,IDS 1
36176,4.0,4.0,VP,IDS 1
36177,4.0,4.0,VP,IDS 1
36178,0.0,4.0,FN,IDS 1
36179,0.0,4.0,FN,IDS 1
36325,0.0,4.0,FN,IDS 1
36327,4.0,4.0,VP,IDS 1
36328,4.0,4.0,VP,IDS 1
36329,4.0,4.0,VP,IDS 1
36332,4.0,4.0,VP,IDS 1
36333,4.0,4.0,VP,IDS 1
36334,3.0,4.0,FN,IDS 1
36335,0.0,4.0,FN,IDS 1
36337,4.0,4.0,VP,IDS 1
36338,4.0,4.0,VP,IDS 1
36340,4.0,4.0,VP,IDS 1
36341,0.0,4.0,FN,IDS 1
36343,0.0,4.0,FN,IDS 1
36345,4.0,4.0,VP,IDS 1
36346,4.0,4.0,VP,IDS 1
36350,0.0,4.0,FN,IDS 1
36351,4.0,4.0,VP,IDS 1
36352,4.0,4.0,VP,IDS 1
36353,0.0,4.0,FN,IDS 1
36354,0.0,4.0,FN,IDS 1
36355,4.0,4.0,VP,IDS 1
36356,4.0,4.0,VP,IDS 1
36357,4.0,4.0,VP,IDS 1
36358,4.0,4.0,VP,IDS 1
36391,4.0,4.0,VP,IDS 1
36392,0.0,4.0,FN,IDS 1
36393,4.0,4.0,VP,IDS 1
36394,4.0,4.0,VP,IDS 1
36395,4.0,4.0,VP,IDS 1
36397,4.0,4.0,VP,IDS 1
36398,0.0,4.0,FN,IDS 1
36399,4.0,4.0,VP,IDS 1
36400,4.0,4.0,VP,IDS 1
36401,4.0,4.0,VP,IDS 1
36403,4.0,4.0,VP,IDS 1
36404,0.0,4.0,FN,IDS 1
36405,0.0,4.0,FN,IDS 1
36406,4.0,4.0,VP,IDS 1
36408,4.0,4.0,VP,IDS 1
36409,3.0,4.0,FN,IDS 1
36411,4.0,4.0,VP,IDS 1
36412,4.0,4.0,VP,IDS 1
36413,4.0,4.0,VP,IDS 1
36644,4.0,4.0,VP,IDS 1
36646,4.0,4.0,VP,IDS 1
36648,4.0,4.0,VP,IDS 1
36650,4.0,4.0,VP,IDS 1
36651,4.0,4.0,VP,IDS 1
36652,4.0,4.0,VP,IDS 1
36653,0.0,4.0,FN,IDS 1
36654,0.0,4.0,FN,IDS 1
36715,4.0,4.0,VP,IDS 1
36716,4.0,4.0,VP,IDS 1
36717,4.0,4.0,VP,IDS 1
36718,0.0,4.0,FN,IDS 1
36719,4.0,4.0,VP,IDS 1
36722,4.0,4.0,VP,IDS 1
36723,4.0,4.0,VP,IDS 1
36724,4.0,4.0,VP,IDS 1
36725,0.0,4.0,FN,IDS 1
36726,0.0,4.0,FN,IDS 1
36727,4.0,4.0,VP,IDS 1
36728,4.0,4.0,VP,IDS 1
36729,4.0,4.0,VP,IDS 1
36730,4.0,4.0,VP,IDS 1
36731,4.0,4.0,VP,IDS 1
36732,4.0,4.0,VP,IDS 1
36733,4.0,4.0,VP,IDS 1
36734,4.0,4.0,VP,IDS 1
36736,0.0,4.0,FN,IDS 1
36737,3.0,4.0,FN,IDS 1
36738,4.0,4.0,VP,IDS 1
36740,4.0,4.0,VP,IDS 1
36741,4.0,4.0,VP,IDS 1
36743,0.0,4.0,FN,IDS 1
36746,0.0,4.0,FN,IDS 1
36747,4.0,4.0,VP,IDS 1
36749,4.0,4.0,VP,IDS 1
36751,4.0,4.0,VP,IDS 1
36752,4.0,4.0,VP,IDS 1
36755,4.0,4.0,VP,IDS 1
36756,0.0,4.0,FN,IDS 1
36758,4.0,4.0,VP,IDS 1
36759,4.0,4.0,VP,IDS 1
36762,4.0,4.0,VP,IDS 1
36765,4.0,4.0,VP,IDS 1
36766,4.0,4.0,VP,IDS 1
36767,4.0,4.0,VP,IDS 1
36768,4.0,4.0,VP,IDS 1
36770,4.0,4.0,VP,IDS 1
36772,4.0,4.0,VP,IDS 1
36773,4.0,4.0,VP,IDS 1
36774,4.0,4.0,VP,IDS 1
36776,4.0,4.0,VP,IDS 1
36777,0.0,4.0,FN,IDS 1
36778,4.0,4.0,VP,IDS 1
36779,4.0,4.0,VP,IDS 1
36780,0.0,4.0,FN,IDS 1
36781,4.0,4.0,VP,IDS 1
36782,4.0,4.0,VP,IDS 1
36783,4.0,4.0,VP,IDS 1
36784,4.0,4.0,VP,IDS 1
36785,4.0,4.0,VP,IDS 1
36841,0.0,4.0,FN,IDS 1
36844,4.0,4.0,VP,IDS 1
36845,4.0,4.0,VP,IDS 1
36846,0.0,4.0,FN,IDS 1
36847,4.0,4.0,VP,IDS 1
36848,4.0,4.0,VP,IDS 1
36849,4.0,4.0,VP,IDS 1
36850,4.0,4.0,VP,IDS 1
37217,4.0,4.0,VP,IDS 1
37218,0.0,4.0,FN,IDS 1
37219,4.0,4.0,VP,IDS 1
37220,4.0,4.0,VP,IDS 1
37221,4.0,4.0,VP,IDS 1
37222,4.0,4.0,VP,IDS 1
37223,4.0,4.0,VP,IDS 1
37224,4.0,4.0,VP,IDS 1
37225,4.0,4.0,VP,IDS 1
37226,4.0,4.0,VP,IDS 1
37227,4.0,4.0,VP,IDS 1
37228,4.0,4.0,VP,IDS 1
37230,0.0,4.0,FN,IDS 1
37232,0.0,4.0,FN,IDS 1
37233,4.0,4.0,VP,IDS 1
37294,4.0,4.0,VP,IDS 1
37296,4.0,4.0,VP,IDS 1
37298,4.0,4.0,VP,IDS 1
37299,0.0,4.0,FN,IDS 1
37301,4.0,4.0,VP,IDS 1
37302,4.0,4.0,VP,IDS 1
37304,4.0,4.0,VP,IDS 1
37305,0.0,4.0,FN,IDS 1
37306,4.0,4.0,VP,IDS 1
37307,4.0,4.0,VP,IDS 1
37308,4.0,4.0,VP,IDS 1
37309,4.0,4.0,VP,IDS 1
37310,4.0,4.0,VP,IDS 1
37857,5.0,5.0,VP,IDS 1
37858,5.0,5.0,VP,IDS 1
37866,5.0,5.0,VP,IDS 1
37867,5.0,5.0,VP,IDS 1
37869,5.0,5.0,VP,IDS 1
37870,5.0,5.0,VP,IDS 1
37873,5.0,5.0,VP,IDS 1
37874,5.0,5.0,VP,IDS 1
37875,5.0,5.0,VP,IDS 1
37876,5.0,5.0,VP,IDS 1
37878,5.0,5.0,VP,IDS 1
37879,5.0,5.0,VP,IDS 1
37881,5.0,5.0,VP,IDS 1
37882,5.0,5.0,VP,IDS 1
37883,5.0,5.0,VP,IDS 1
37884,5.0,5.0,VP,IDS 1
37885,5.0,5.0,VP,IDS 1
37886,5.0,5.0,VP,IDS 1
37887,5.0,5.0,VP,IDS 1
37890,5.0,5.0,VP,IDS 1
37891,5.0,5.0,VP,IDS 1
37893,5.0,5.0,VP,IDS 1
38073,5.0,5.0,VP,IDS 1
38074,5.0,5.0,VP,IDS 1
38083,5.0,5.0,VP,IDS 1
38085,5.0,5.0,VP,IDS 1
38087,5.0,5.0,VP,IDS 1
38088,5.0,5.0,VP,IDS 1
38093,5.0,5.0,VP,IDS 1
38096,5.0,5.0,VP,IDS 1
38097,5.0,5.0,VP,IDS 1
38098,5.0,5.0,VP,IDS 1
38101,5.0,5.0,VP,IDS 1
38368,5.0,5.0,VP,IDS 1
38369,5.0,5.0,VP,IDS 1
38370,5.0,5.0,VP,IDS 1
38371,5.0,5.0,VP,IDS 1
38373,5.0,5.0,VP,IDS 1
38374,5.0,5.0,VP,IDS 1
38380,5.0,5.0,VP,IDS 1
38386,5.0,5.0,VP,IDS 1
38388,5.0,5.0,VP,IDS 1
38391,5.0,5.0,VP,IDS 1
39028,5.0,5.0,VP,IDS 1
39029,5.0,5.0,VP,IDS 1
39031,5.0,5.0,VP,IDS 1
39036,5.0,5.0,VP,IDS 1
39040,5.0,5.0,VP,IDS 1
39044,5.0,5.0,VP,IDS 1
39045,5.0,5.0,VP,IDS 1
39050,5.0,5.0,VP,IDS 1
39051,5.0,5.0,VP,IDS 1
39052,5.0,5.0,VP,IDS 1
39053,5.0,5.0,VP,IDS 1
39057,5.0,5.0,VP,IDS 1
39058,5.0,5.0,VP,IDS 1
39064,5.0,5.0,VP,IDS 1
39065,5.0,5.0,VP,IDS 1
39069,5.0,5.0,VP,IDS 1
39070,5.0,5.0,VP,IDS 1
39071,5.0,5.0,VP,IDS 1
39072,5.0,5.0,VP,IDS 1
39074,5.0,5.0,VP,IDS 1
39075,5.0,5.0,VP,IDS 1
39083,5.0,5.0,VP,IDS 1
39084,5.0,5.0,VP,IDS 1
39085,5.0,5.0,VP,IDS 1
39088,5.0,5.0,VP,IDS 1
39092,5.0,5.0,VP,IDS 1
39093,5.0,5.0,VP,IDS 1
39095,5.0,5.0,VP,IDS 1
39099,5.0,5.0,VP,IDS 1
39102,5.0,5.0,VP,IDS 1
39108,5.0,5.0,VP,IDS 1
39110,5.0,5.0,VP,IDS 1
39112,5.0,5.0,VP,IDS 1
39113,5.0,5.0,VP,IDS 1
39114,5.0,5.0,VP,IDS 1
39115,5.0,5.0,VP,IDS 1
39117,5.0,5.0,VP,IDS 1
39118,5.0,5.0,VP,IDS 1
39120,5.0,5.0,VP,IDS 1
39121,5.0,5.0,VP,IDS 1
39122,5.0,5.0,VP,IDS 1
39123,5.0,5.0,VP,IDS 1
39126,5.0,5.0,VP,IDS 1
39130,5.0,5.0,VP,IDS 1
39216,5.0,5.0,VP,IDS 1
39219,5.0,5.0,VP,IDS 1
39220,5.0,5.0,VP,IDS 1
39368,5.0,5.0,VP,IDS 1
39369,5.0,5.0,VP,IDS 1
39372,5.0,5.0,VP,IDS 1
39374,5.0,5.0,VP,IDS 1
39375,5.0,5.0,VP,IDS 1
39376,5.0,5.0,VP,IDS 1
39379,5.0,5.0,VP,IDS 1
39382,5.0,5.0,VP,IDS 1
39383,5.0,5.0,VP,IDS 1
39609,5.0,5.0,VP,IDS 1
39611,5.0,5.0,VP,IDS 1
39612,5.0,5.0,VP,IDS 1
39619,5.0,5.0,VP,IDS 1
39625,5.0,5.0,VP,IDS 1
39626,5.0,5.0,VP,IDS 1
39632,5.0,5.0,VP,IDS 1
39634,5.0,5.0,VP,IDS 1
39637,5.0,5.0,VP,IDS 1
39644,5.0,5.0,VP,IDS 1
39645,5.0,5.0,VP,IDS 1
39648,5.0,5.0,VP,IDS 1
39649,5.0,5.0,VP,IDS 1
39722,5.0,5.0,VP,IDS 1
39724,5.0,5.0,VP,IDS 1
39728,5.0,5.0,VP,IDS 1
39730,5.0,5.0,VP,IDS 1
39731,5.0,5.0,VP,IDS 1
39869,5.0,5.0,VP,IDS 1
39871,5.0,5.0,VP,IDS 1
39872,5.0,5.0,VP,IDS 1
39873,5.0,5.0,VP,IDS 1
39876,5.0,5.0,VP,IDS 1
39884,5.0,5.0,VP,IDS 1
39887,5.0,5.0,VP,IDS 1
39890,5.0,5.0,VP,IDS 1
39891,5.0,5.0,VP,IDS 1
39893,5.0,5.0,VP,IDS 1
39894,5.0,5.0,VP,IDS 1
39898,5.0,5.0,VP,IDS 1
39902,5.0,5.0,VP,IDS 1
39903,5.0,5.0,VP,IDS 1
39904,5.0,5.0,VP,IDS 1
39905,5.0,5.0,VP,IDS 1
37429,4.0,4.0,VP,IDS 1
37430,0.0,4.0,FN,IDS 1
37431,0.0,4.0,FN,IDS 1
37432,4.0,4.0,VP,IDS 1
37433,0.0,4.0,FN,IDS 1
37518,5.0,5.0,VP,IDS 1
37521,5.0,5.0,VP,IDS 1
37523,5.0,5.0,VP,IDS 1
37525,5.0,5.0,VP,IDS 1
37529,5.0,5.0,VP,IDS 1
37531,5.0,5.0,VP,IDS 1
37536,5.0,5.0,VP,IDS 1
37537,5.0,5.0,VP,IDS 1
37539,5.0,5.0,VP,IDS 1
37541,5.0,5.0,VP,IDS 1
37542,5.0,5.0,VP,IDS 1
37544,5.0,5.0,VP,IDS 1
37545,5.0,5.0,VP,IDS 1
37546,5.0,5.0,VP,IDS 1
37548,5.0,5.0,VP,IDS 1
37550,5.0,5.0,VP,IDS 1
37551,5.0,5.0,VP,IDS 1
37552,5.0,5.0,VP,IDS 1
34570,3.0,3.0,VP,IDS 1
34571,3.0,3.0,VP,IDS 1
34572,0.0,3.0,FN,IDS 1
34574,3.0,3.0,VP,IDS 1
34577,3.0,3.0,VP,IDS 1
34583,3.0,3.0,VP,IDS 1
34584,3.0,3.0,VP,IDS 1
34585,3.0,3.0,VP,IDS 1
34586,3.0,3.0,VP,IDS 1
34588,3.0,3.0,VP,IDS 1
34589,3.0,3.0,VP,IDS 1
34590,3.0,3.0,VP,IDS 1
34591,3.0,3.0,VP,IDS 1
34593,3.0,3.0,VP,IDS 1
34595,3.0,3.0,VP,IDS 1
34596,3.0,3.0,VP,IDS 1
34597,3.0,3.0,VP,IDS 1
34598,3.0,3.0,VP,IDS 1
34599,3.0,3.0,VP,IDS 1
34600,3.0,3.0,VP,IDS 1
34602,3.0,3.0,VP,IDS 1
34606,0.0,3.0,FN,IDS 1
34607,3.0,3.0,VP,IDS 1
34608,3.0,3.0,VP,IDS 1
34609,3.0,3.0,VP,IDS 1
34611,3.0,3.0,VP,IDS 1
34612,3.0,3.0,VP,IDS 1
34613,3.0,3.0,VP,IDS 1
34615,3.0,3.0,VP,IDS 1
34619,4.0,3.0,FN,IDS 1
34623,3.0,3.0,VP,IDS 1
34624,3.0,3.0,VP,IDS 1
34630,3.0,3.0,VP,IDS 1
34631,3.0,3.0,VP,IDS 1
34636,3.0,3.0,VP,IDS 1
34638,3.0,3.0,VP,IDS 1
34642,3.0,3.0,VP,IDS 1
34650,3.0,3.0,VP,IDS 1
34651,3.0,3.0,VP,IDS 1
34653,3.0,3.0,VP,IDS 1
34654,3.0,3.0,VP,IDS 1
34748,3.0,3.0,VP,IDS 1
35198,4.0,4.0,VP,IDS 1
35199,4.0,4.0,VP,IDS 1
35201,4.0,4.0,VP,IDS 1
35202,4.0,4.0,VP,IDS 1
35204,4.0,4.0,VP,IDS 1
35205,0.0,4.0,FN,IDS 1
35206,4.0,4.0,VP,IDS 1
35207,4.0,4.0,VP,IDS 1
35208,4.0,4.0,VP,IDS 1
35210,4.0,4.0,VP,IDS 1
35211,4.0,4.0,VP,IDS 1
35212,4.0,4.0,VP,IDS 1
35215,4.0,4.0,VP,IDS 1
35216,4.0,4.0,VP,IDS 1
35218,4.0,4.0,VP,IDS 1
35219,4.0,4.0,VP,IDS 1
35220,4.0,4.0,VP,IDS 1
35221,4.0,4.0,VP,IDS 1
35222,4.0,4.0,VP,IDS 1
35223,4.0,4.0,VP,IDS 1
35224,4.0,4.0,VP,IDS 1
35225,4.0,4.0,VP,IDS 1
35256,4.0,4.0,VP,IDS 1
35257,4.0,4.0,VP,IDS 1
35259,4.0,4.0,VP,IDS 1
35260,4.0,4.0,VP,IDS 1
35261,4.0,4.0,VP,IDS 1
35262,4.0,4.0,VP,IDS 1
35264,4.0,4.0,VP,IDS 1
35265,4.0,4.0,VP,IDS 1
35266,4.0,4.0,VP,IDS 1
35267,4.0,4.0,VP,IDS 1
35268,4.0,4.0,VP,IDS 1
35270,4.0,4.0,VP,IDS 1
35273,4.0,4.0,VP,IDS 1
35275,4.0,4.0,VP,IDS 1
35276,4.0,4.0,VP,IDS 1
35277,4.0,4.0,VP,IDS 1
35278,4.0,4.0,VP,IDS 1
35279,4.0,4.0,VP,IDS 1
35282,4.0,4.0,VP,IDS 1
35284,4.0,4.0,VP,IDS 1
36104,4.0,4.0,VP,IDS 1
36105,4.0,4.0,VP,IDS 1
36106,4.0,4.0,VP,IDS 1
36107,4.0,4.0,VP,IDS 1
36108,4.0,4.0,VP,IDS 1
36109,4.0,4.0,VP,IDS 1
36111,4.0,4.0,VP,IDS 1
36112,4.0,4.0,VP,IDS 1
36113,0.0,4.0,FN,IDS 1
36197,4.0,4.0,VP,IDS 1
36198,4.0,4.0,VP,IDS 1
36199,4.0,4.0,VP,IDS 1
36200,4.0,4.0,VP,IDS 1
36201,4.0,4.0,VP,IDS 1
36202,4.0,4.0,VP,IDS 1
36203,4.0,4.0,VP,IDS 1
36204,4.0,4.0,VP,IDS 1
36205,4.0,4.0,VP,IDS 1
36206,4.0,4.0,VP,IDS 1
36207,4.0,4.0,VP,IDS 1
36208,4.0,4.0,VP,IDS 1
36209,4.0,4.0,VP,IDS 1
36210,4.0,4.0,VP,IDS 1
36211,4.0,4.0,VP,IDS 1
36212,4.0,4.0,VP,IDS 1
36213,4.0,4.0,VP,IDS 1
36214,0.0,4.0,FN,IDS 1
36215,4.0,4.0,VP,IDS 1
36216,4.0,4.0,VP,IDS 1
36217,4.0,4.0,VP,IDS 1
36218,3.0,4.0,FN,IDS 1
30162,2.0,2.0,VP,IDS 1
30163,2.0,2.0,VP,IDS 1
30164,2.0,2.0,VP,IDS 1
30165,2.0,2.0,VP,IDS 1
30166,2.0,2.0,VP,IDS 1
30168,2.0,2.0,VP,IDS 1
30201,2.0,2.0,VP,IDS 1
30202,2.0,2.0,VP,IDS 1
30206,2.0,2.0,VP,IDS 1
30207,2.0,2.0,VP,IDS 1
30208,2.0,2.0,VP,IDS 1
30209,2.0,2.0,VP,IDS 1
30212,2.0,2.0,VP,IDS 1
30213,2.0,2.0,VP,IDS 1
30216,2.0,2.0,VP,IDS 1
30217,2.0,2.0,VP,IDS 1
30218,2.0,2.0,VP,IDS 1
30220,2.0,2.0,VP,IDS 1
30221,2.0,2.0,VP,IDS 1
30222,2.0,2.0,VP,IDS 1
30223,2.0,2.0,VP,IDS 1
30224,2.0,2.0,VP,IDS 1
30225,2.0,2.0,VP,IDS 1
30226,2.0,2.0,VP,IDS 1
30227,2.0,2.0,VP,IDS 1
30228,2.0,2.0,VP,IDS 1
30229,2.0,2.0,VP,IDS 1
30230,2.0,2.0,VP,IDS 1
30312,2.0,2.0,VP,IDS 1
30313,2.0,2.0,VP,IDS 1
30314,2.0,2.0,VP,IDS 1
30315,2.0,2.0,VP,IDS 1
30316,2.0,2.0,VP,IDS 1
30318,2.0,2.0,VP,IDS 1
30319,2.0,2.0,VP,IDS 1
30320,2.0,2.0,VP,IDS 1
30321,2.0,2.0,VP,IDS 1
30322,2.0,2.0,VP,IDS 1
30323,2.0,2.0,VP,IDS 1
30324,2.0,2.0,VP,IDS 1
30325,2.0,2.0,VP,IDS 1
30326,2.0,2.0,VP,IDS 1
30814,2.0,2.0,VP,IDS 1
30816,2.0,2.0,VP,IDS 1
30817,2.0,2.0,VP,IDS 1
30818,2.0,2.0,VP,IDS 1
30819,2.0,2.0,VP,IDS 1
30848,2.0,2.0,VP,IDS 1
30849,2.0,2.0,VP,IDS 1
30850,2.0,2.0,VP,IDS 1
30851,2.0,2.0,VP,IDS 1
30852,2.0,2.0,VP,IDS 1
30853,2.0,2.0,VP,IDS 1
30854,2.0,2.0,VP,IDS 1
30855,2.0,2.0,VP,IDS 1
30856,2.0,2.0,VP,IDS 1
30857,2.0,2.0,VP,IDS 1
30858,2.0,2.0,VP,IDS 1
30861,2.0,2.0,VP,IDS 1
30862,2.0,2.0,VP,IDS 1
30865,2.0,2.0,VP,IDS 1
30866,2.0,2.0,VP,IDS 1
30867,2.0,2.0,VP,IDS 1
30868,2.0,2.0,VP,IDS 1
30869,2.0,2.0,VP,IDS 1
36219,3.0,4.0,FN,IDS 1
36220,4.0,4.0,VP,IDS 1
36221,4.0,4.0,VP,IDS 1
36223,0.0,4.0,FN,IDS 1
36224,0.0,4.0,FN,IDS 1
36225,4.0,4.0,VP,IDS 1
36226,0.0,4.0,FN,IDS 1
36253,4.0,4.0,VP,IDS 1
36254,0.0,4.0,FN,IDS 1
36256,4.0,4.0,VP,IDS 1
36258,4.0,4.0,VP,IDS 1
36260,4.0,4.0,VP,IDS 1
36263,4.0,4.0,VP,IDS 1
36264,4.0,4.0,VP,IDS 1
36266,4.0,4.0,VP,IDS 1
36267,4.0,4.0,VP,IDS 1
36268,4.0,4.0,VP,IDS 1
36269,4.0,4.0,VP,IDS 1
36270,0.0,4.0,FN,IDS 1
36272,4.0,4.0,VP,IDS 1
36274,4.0,4.0,VP,IDS 1
36275,4.0,4.0,VP,IDS 1
36276,3.0,4.0,FN,IDS 1
36277,4.0,4.0,VP,IDS 1
36278,0.0,4.0,FN,IDS 1
36280,4.0,4.0,VP,IDS 1
36282,4.0,4.0,VP,IDS 1
36284,4.0,4.0,VP,IDS 1
36533,4.0,4.0,VP,IDS 1
36534,4.0,4.0,VP,IDS 1
36535,0.0,4.0,FN,IDS 1
36536,4.0,4.0,VP,IDS 1
36537,4.0,4.0,VP,IDS 1
36539,4.0,4.0,VP,IDS 1
36540,4.0,4.0,VP,IDS 1
36541,3.0,4.0,FN,IDS 1
36542,4.0,4.0,VP,IDS 1
36543,4.0,4.0,VP,IDS 1
36544,4.0,4.0,VP,IDS 1
36545,4.0,4.0,VP,IDS 1
36546,4.0,4.0,VP,IDS 1
36547,4.0,4.0,VP,IDS 1
36549,4.0,4.0,VP,IDS 1
36550,4.0,4.0,VP,IDS 1
36552,4.0,4.0,VP,IDS 1
36553,4.0,4.0,VP,IDS 1
36555,4.0,4.0,VP,IDS 1
36557,4.0,4.0,VP,IDS 1
36562,0.0,4.0,FN,IDS 1
36655,4.0,4.0,VP,IDS 1
36656,4.0,4.0,VP,IDS 1
36658,4.0,4.0,VP,IDS 1
36659,4.0,4.0,VP,IDS 1
36660,4.0,4.0,VP,IDS 1
36662,4.0,4.0,VP,IDS 1
36663,4.0,4.0,VP,IDS 1
36664,0.0,4.0,FN,IDS 1
36665,4.0,4.0,VP,IDS 1
36668,4.0,4.0,VP,IDS 1
36669,0.0,4.0,FN,IDS 1
36670,4.0,4.0,VP,IDS 1
37034,4.0,4.0,VP,IDS 1
37035,4.0,4.0,VP,IDS 1
37036,0.0,4.0,FN,IDS 1
37037,4.0,4.0,VP,IDS 1
37038,4.0,4.0,VP,IDS 1
37041,0.0,4.0,FN,IDS 1
37042,4.0,4.0,VP,IDS 1
37043,4.0,4.0,VP,IDS 1
37044,4.0,4.0,VP,IDS 1
37045,4.0,4.0,VP,IDS 1
37046,4.0,4.0,VP,IDS 1
37047,0.0,4.0,FN,IDS 1
37048,4.0,4.0,VP,IDS 1
37049,4.0,4.0,VP,IDS 1
37052,4.0,4.0,VP,IDS 1
37054,4.0,4.0,VP,IDS 1
37055,0.0,4.0,FN,IDS 1
37056,4.0,4.0,VP,IDS 1
37057,4.0,4.0,VP,IDS 1
37059,4.0,4.0,VP,IDS 1
37060,4.0,4.0,VP,IDS 1
37061,4.0,4.0,VP,IDS 1
37067,4.0,4.0,VP,IDS 1
37068,4.0,4.0,VP,IDS 1
37069,4.0,4.0,VP,IDS 1
37070,4.0,4.0,VP,IDS 1
37071,4.0,4.0,VP,IDS 1
37072,4.0,4.0,VP,IDS 1
37073,4.0,4.0,VP,IDS 1
37075,4.0,4.0,VP,IDS 1
37076,0.0,4.0,FN,IDS 1
37077,4.0,4.0,VP,IDS 1
37083,4.0,4.0,VP,IDS 1
37085,4.0,4.0,VP,IDS 1
37086,4.0,4.0,VP,IDS 1
37087,0.0,4.0,FN,IDS 1
37088,4.0,4.0,VP,IDS 1
37089,4.0,4.0,VP,IDS 1
37091,0.0,4.0,FN,IDS 1
37092,4.0,4.0,VP,IDS 1
37096,4.0,4.0,VP,IDS 1
37097,4.0,4.0,VP,IDS 1
31417,2.0,2.0,VP,IDS 1
31418,2.0,2.0,VP,IDS 1
31420,2.0,2.0,VP,IDS 1
31421,2.0,2.0,VP,IDS 1
31422,2.0,2.0,VP,IDS 1
31423,2.0,2.0,VP,IDS 1
31424,2.0,2.0,VP,IDS 1
31425,2.0,2.0,VP,IDS 1
31426,2.0,2.0,VP,IDS 1
31427,2.0,2.0,VP,IDS 1
31428,2.0,2.0,VP,IDS 1
31429,2.0,2.0,VP,IDS 1
31430,2.0,2.0,VP,IDS 1
31431,2.0,2.0,VP,IDS 1
31432,2.0,2.0,VP,IDS 1
31433,2.0,2.0,VP,IDS 1
31434,2.0,2.0,VP,IDS 1
31437,2.0,2.0,VP,IDS 1
31439,2.0,2.0,VP,IDS 1
31441,2.0,2.0,VP,IDS 1
31442,2.0,2.0,VP,IDS 1
31443,2.0,2.0,VP,IDS 1
31444,2.0,2.0,VP,IDS 1
31445,2.0,2.0,VP,IDS 1
31446,2.0,2.0,VP,IDS 1
31448,2.0,2.0,VP,IDS 1
31449,2.0,2.0,VP,IDS 1
31450,2.0,2.0,VP,IDS 1
31451,2.0,2.0,VP,IDS 1
31452,2.0,2.0,VP,IDS 1
31453,2.0,2.0,VP,IDS 1
31454,2.0,2.0,VP,IDS 1
31455,2.0,2.0,VP,IDS 1
31522,2.0,2.0,VP,IDS 1
31524,2.0,2.0,VP,IDS 1
31525,2.0,2.0,VP,IDS 1
31527,2.0,2.0,VP,IDS 1
31528,2.0,2.0,VP,IDS 1
31529,2.0,2.0,VP,IDS 1
31530,2.0,2.0,VP,IDS 1
31531,2.0,2.0,VP,IDS 1
31533,2.0,2.0,VP,IDS 1
31637,2.0,2.0,VP,IDS 1
31638,2.0,2.0,VP,IDS 1
31639,2.0,2.0,VP,IDS 1
31640,2.0,2.0,VP,IDS 1
31641,2.0,2.0,VP,IDS 1
31642,2.0,2.0,VP,IDS 1
31643,2.0,2.0,VP,IDS 1
31644,2.0,2.0,VP,IDS 1
31645,2.0,2.0,VP,IDS 1
31646,2.0,2.0,VP,IDS 1
31647,2.0,2.0,VP,IDS 1
31648,2.0,2.0,VP,IDS 1
31649,2.0,2.0,VP,IDS 1
31651,2.0,2.0,VP,IDS 1
31652,2.0,2.0,VP,IDS 1
31653,2.0,2.0,VP,IDS 1
31654,2.0,2.0,VP,IDS 1
31655,2.0,2.0,VP,IDS 1
31656,2.0,2.0,VP,IDS 1
31657,2.0,2.0,VP,IDS 1
31744,2.0,2.0,VP,IDS 1
31745,2.0,2.0,VP,IDS 1
31746,2.0,2.0,VP,IDS 1
31747,2.0,2.0,VP,IDS 1
31748,2.0,2.0,VP,IDS 1
31750,2.0,2.0,VP,IDS 1
31751,2.0,2.0,VP,IDS 1
31753,2.0,2.0,VP,IDS 1
31754,2.0,2.0,VP,IDS 1
31755,2.0,2.0,VP,IDS 1
31757,2.0,2.0,VP,IDS 1
31758,2.0,2.0,VP,IDS 1
31759,2.0,2.0,VP,IDS 1
31760,2.0,2.0,VP,IDS 1
31761,2.0,2.0,VP,IDS 1
31762,2.0,2.0,VP,IDS 1
31763,2.0,2.0,VP,IDS 1
31764,2.0,2.0,VP,IDS 1
31765,2.0,2.0,VP,IDS 1
31766,2.0,2.0,VP,IDS 1
31767,2.0,2.0,VP,IDS 1
31796,2.0,2.0,VP,IDS 1
32170,2.0,2.0,VP,IDS 1
32171,2.0,2.0,VP,IDS 1
32172,2.0,2.0,VP,IDS 1
32173,2.0,2.0,VP,IDS 1
32174,2.0,2.0,VP,IDS 1
32175,2.0,2.0,VP,IDS 1
32176,2.0,2.0,VP,IDS 1
32177,2.0,2.0,VP,IDS 1
32179,2.0,2.0,VP,IDS 1
